"222";"3 ก.ค.2015 16:00";"5.3";"334.9";"33.3";"-";"-"
"222";"3 ก.ค.2015 16:30";"5.4";"331.1";"33.4";"-";"-"
"222";"3 ก.ค.2015 17:00";"5.4";"327.5";"33.3";"-";"-"
"222";"3 ก.ค.2015 17:30";"5.5";"324.6";"33.3";"-";"-"
"222";"3 ก.ค.2015 18:00";"5.5";"322.0";"33.2";"-";"-"
"222";"3 ก.ค.2015 18:30";"5.4";"320.1";"33.2";"-";"-"
"222";"3 ก.ค.2015 19:00";"5.4";"319.3";"33.1";"-";"-"
"222";"3 ก.ค.2015 19:30";"5.4";"320.1";"33.0";"-";"-"
"222";"3 ก.ค.2015 20:00";"5.4";"322.4";"33.0";"-";"-"
"222";"3 ก.ค.2015 20:30";"5.4";"325.6";"32.9";"-";"-"
"222";"3 ก.ค.2015 21:00";"5.4";"327.7";"32.9";"-";"-"
"222";"3 ก.ค.2015 21:30";"5.4";"330.1";"32.8";"-";"-"
"222";"3 ก.ค.2015 22:00";"5.4";"331.6";"32.8";"-";"-"
"222";"3 ก.ค.2015 22:30";"5.4";"330.2";"32.8";"-";"-"
"222";"3 ก.ค.2015 23:00";"5.4";"328.5";"32.7";"-";"-"
"222";"3 ก.ค.2015 23:30";"5.4";"325.8";"32.7";"-";"-"
"222";"4 ก.ค.2015 00:00";"5.4";"324.5";"32.6";"-";"-"
"222";"4 ก.ค.2015 00:30";"5.3";"322.5";"32.6";"-";"-"
"222";"4 ก.ค.2015 01:00";"5.3";"321.3";"32.7";"-";"-"
"222";"4 ก.ค.2015 01:30";"5.3";"321.4";"32.7";"-";"-"
"222";"4 ก.ค.2015 02:00";"5.3";"321.3";"32.7";"-";"-"
"222";"4 ก.ค.2015 02:30";"5.4";"321.8";"32.7";"-";"-"
"222";"4 ก.ค.2015 03:00";"5.4";"322.9";"32.7";"-";"-"
"222";"4 ก.ค.2015 03:30";"5.4";"323.8";"32.7";"-";"-"
"222";"4 ก.ค.2015 04:00";"5.4";"325.4";"32.6";"-";"-"
"222";"4 ก.ค.2015 04:30";"5.4";"327.2";"32.6";"-";"-"
"222";"4 ก.ค.2015 05:00";"5.4";"325.6";"32.6";"-";"-"
